file	status	slides	text_chars	sample
D:\Project\Project-On\CANTIQUE D'ADORATION\Rien que le sang de Jésus.ppt	OK	13	1512	173. RIEN QUE LE SANG DE JESUS (G ) * Qu’est-ce qui peut laver mon péché ? Rien que le sang de Jésus; Qu’est-ce qui peut me parfaire encore? Rien que le sang de Jésus. | Oh ! Précieux est le flot Qui me rend plus blanc q
D:\Project\Project-On\CANTIQUE D'ADORATION\Roc séculaire.ppt	OK	6	670	93. ROC SECULAIRE ( Eb ) * Roc séculaire, Frappé pour moi Sur le calvaire, Je viens à Toi. Tu sais mes chutes Ô mon Sauveur ! Tu vois mes luttes Et ma douleur | Roc séculaire Frappé pour moi Sur le Calvaire Je viens à To
D:\Project\Project-On\CANTIQUE D'ADORATION\Rocher des âges.ppt	OK	3	586	94. ROCHER D’AGES ( G ) * Rocher d’âges, fendu pour moi, Laisses-moi me cacher en Toi; Laisse l’eau avec le sang, Qui coulèrent de Tes plaies, Être un double remède, Sauver et me rendre pur. | * Que mes larmes coulent à 
D:\Project\Project-On\CANTIQUE D'ADORATION\Sa façon de me dire qu'il m'aime.ppt	OK	4	911	275.SA FAÇON DE ME DIRE QU’IL M’AIME ( A ) Il me laisse tant des hauts des désappointements Il garde demain et sait ce qu’il me faut Le plus je sais, le plus Il peut me plier Et changer ma vie complètement Qu’elle moule 
D:\Project\Project-On\CANTIQUE D'ADORATION\Sa force est parfaite.ppt	OK	2	417	274.SA FORCE EST PARFAITE ( G) Je puis toutes choses Par Christ qui est ma force Mais je ne sais pas/ ce qu’Il peut faire à travers moi. Je n’ai rien /à faire valoir Pas de mérite ni de gloire Mais dans ma faiblesse Il e
D:\Project\Project-On\CANTIQUE D'ADORATION\Saint de lumière proclamé.ppt	OK	8	1066	141. JESUS LA LUMIERE DU MONDE ( Ab ) * Saints de Lumière, proclamez: Jésus la lumière du monde; Miséricorde en Son Nom, Jésus la lumière du monde. | Oui, nous marcherons, dans la lumière, Là où la miséricorde est versée
D:\Project\Project-On\CANTIQUE D'ADORATION\Saint feu saint feu.ppt	OK	3	329	196. SAINT FEU SAINT FEU ( F ) Saint feu, Saint feu, Saint feu, Saint feu tombe sur moi (x2) oh oh yes Comme aux jours de la Pentecôte, Saint feu tombe sur moi. (x2) | Moto, Moto, Moto, kitelaka ngai Lokola mokolo ya Pen
D:\Project\Project-On\CANTIQUE D'ADORATION\Sans rebrousser chemin.ppt	OK	5	780	96. SANS REBROUSSER CHEMIN ( Eb ) Je me suis décidé à suivre Jésus, Je me suis décidé à suivre Jésus, Je me suis décidé à suivre Jésus, Sans jamais rebrousser chemin. | La Croix devant moi, le monde derrière moi, La Croi
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur du sein de la poussière.ppt	OK	5	620	424.SEIGNEUR DU SEIN DE LA POUSSIERE ( G ) * Seigneur ! du sein de la poussière, Mon âme crie à toi. Descends, ô Dieu ! Dans ma prière; Que je Te sente en moi. | * Je ne veux plus l’ombre qui passe L’image qui pâlit; Mai
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur je veux réaliser.ppt	OK	4	823	425.SEIGNEUR JE VEUX REALISER ( A ) * Seigneur, je veux réaliser Qui je suis; Que ce ne soit pas que des mots pour moi Mais bien, une réalité! Toute promesse que Tu as faite, est mienne, je sais, c’est vrai,/ Je peux voi
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur je veux sentir.ppt	OK	2	272	518.SEIGNEUR JE VEUX SENTIR ( E ) * Seigneur je veux sentir Ton onction Dans cet endroit. * Seigneur je veux sentir Ta présence Dans cet endroit. | * Seigneur je veux sentir Ton Esprit Dans cet endroit. * Seigneur je veu
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur mon Dieu quand dans mon étonement.ppt	OK	8	1380	165. QUE TU ES GRAND ( Bb ) *Seigneur mon Dieu! quand dans mon étonnement, je considère le monde fait par Tes mains; Je vois les étoiles et j’entends les tonnerres, Ta puissance plane à travers l’Univers. | Mon âme chant
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur mon Dieu.ppt	OK	8	1349	517.SEIGNEUR MON DIEU. ( Bb) *Seigneur mon Dieu! quand dans mon étonnement, je considère le monde fait par Tes mains; Je vois les étoiles, j’entends les tonnerres, Ta puissance plane à travers l’Univers. | Mon âme chante
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur parle.ppt	OK	8	1190	98. SEIGNEUR PARLE ( G ) * Ecoutez le Maître de la moisson: Qui travaillera pour moi aujourd’hui ? Qui m’amènera ceux qui sont perdus? Qui leur montrera l’étroite voie ? | Seigneur parle, Seigneur parle, Parle et ma répo
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur prend soin de moi.ppt	OK	9	998	303.SEIGNEUR PREND SOIN DE MOI ! ( F ) Seigneur prend soin de moi! J’ai besoin de Toi Seul je ne suis rien Tu le sais Seigneur | * Comment pourrais-je vivre Ton amour Comment pourrais-je vivre? Qui est-Tu Seigneur, et qu
D:\Project\Project-On\CANTIQUE D'ADORATION\Seigneur tu es si précieux.ppt	OK	3	314	426.SEIGNEUR TU ES SI PRECIEUX (Bb) Seigneur, Tu es si précieux pour moi (x2) je T’aime, oui je T’aime Car Tu m’as tant aimé | Yesu, ozali motuya mpo na gai (x2) Nalingi Yo, nalingi Yo Mpo ete Olingaki nga liboso | Lord,
D:\Project\Project-On\CANTIQUE D'ADORATION\Semant le matin.ppt	OK	6	1141	19.SEMANT LE MATIN, LES SEMENCES ( Bb ) * Semant le matin, les semences d’amour Semant en plein marée, la veille de rosée Attendant la moisson, le temps de récolte, Nous serons dans la joie apportant les fruits. | Apport
D:\Project\Project-On\CANTIQUE D'ADORATION\Seule ta voie Seigneur.ppt	OK	4	733	520.SEULE TA VOIE (Eb ) * Seule Ta voie Seigneur Rien que Ta voie! Tu es le potier, Je suis l’argile. Façonne-moi par Ta volonté, Pendant que j’attends, Faible et soumis. | * Seule Ta voie Seigneur ! Rien que Ta voie! Ch
D:\Project\Project-On\CANTIQUE D'ADORATION\Si le même esprit qui ressuscita Jésus.ppt	OK	1	196	SI LE MEME ESPRIT Si le même esprit qui ressuscita Jésus, est en toi (x2) Si le même esprit qui ressuscita Jésus, est en toi (x2) Il vivifiera ton corps mortel Si le même esprit est en toi (x2)
D:\Project\Project-On\CANTIQUE D'ADORATION\Si riche si profond.ppt	OK	6	562	174. SI RICHE, SI PROFOND ( G ) * Si riche, si profond, insondable C’est l’amour divin, L’amour rédempteur. | Pour moi, pour moi, Indigne, sauvé par grâce, Pour moi, pour moi, L’amour rédempteur. | * Immuable, incomparab
D:\Project\Project-On\CANTIQUE D'ADORATION\Si riche si profond1.ppt	OK	6	557	SI RICHE, SI PROFOND ( G ) * Si riche, si profond, insondable C’est l’amour divin, L’amour rédempteur. | Pour moi, pour moi, Indigne, sauvé par grâce, Pour moi, pour moi, L’amour rédempteur. | * Immuable, incomparable, I
D:\Project\Project-On\CANTIQUE D'ADORATION\Soko mpasi mingi ekokanga yo.ppt	OK	8	987	117b. TANGAKA MAPAMBOLI ( D ) * Soko mpasi mingi ekokanga yo, Mpe mikakatano mikotondana Tangaka mapamboli mapesi Ye, Okokamwa be Bolingo na Yesu. | Chœur Tanga yonso, tika moko te ! Tanga yonso Ye asalaki Tanga yonso ti
D:\Project\Project-On\CANTIQUE D'ADORATION\Sonde-moi o Dieu.ppt	OK	4	703	427.SONDE-MOI, O DIEU ( F ) * Sonde-moi, ô Dieu, connais mon cœur ce jour, Eprouve-moi, Sauveur, connais mes pensées; Regarde en moi, s’il y a des voies perverses; Lave-moi de tout péché, délivre-moi. | * Seigneur, je Te
D:\Project\Project-On\CANTIQUE D'ADORATION\Souviens toi de tes promesses.ppt	OK	7	637	Souviens-toi de tes promesses Souviens-toi de tes promesses Seigneur, ta Parole est rempli des promesses (x2) | Tu as dit au commencement que la semence de la femme écrasera la tête du serpent (x2) | Souviens-toi de tes 
D:\Project\Project-On\CANTIQUE D'ADORATION\Suis-je bien un soldat de la Croix.ppt	OK	8	1785	429.SUIS-JE BIEN UN SOLDAT DE LA CROIX ( Ab ) * Suis-je bien un soldat de la croix, disciple de l’Agneau, Craindre-je de soutenir Sa cause, De parler de Son Nom? | A la fin de la bataille, nous serons couronnés! Nous ser
D:\Project\Project-On\CANTIQUE D'ADORATION\Sur le chemin, va sans peur.ppt	OK	3	437	380.SUR LE CHEMIN. ( C ) * Sur le chemin, vas sans peur, Car Jésus est devant toi, Jésus Christ Le Rédempteur Oh! Suis-Le, oh suis Le par la foi. | * Et si tu tombes en chemin, Regarde à Jésus, ton Roi. Il est dans le li
D:\Project\Project-On\CANTIQUE D'ADORATION\Sur le chemin.ppt	OK	3	437	380.SUR LE CHEMIN. ( C ) * Sur le chemin, vas sans peur, Car Jésus est devant toi, Jésus Christ Le Rédempteur Oh! Suis-Le, oh suis Le par la foi. | * Et si tu tombes en chemin, Regarde à Jésus, ton Roi. Il est dans le li
D:\Project\Project-On\CANTIQUE D'ADORATION\Sur le Congo solitaire.ppt	OK	6	970	175. SUR LE CONGO SOLITAIRE Sur le Congo solitaire Je vais chantant ; Voix du Ciel, voix de la terre Rendent mon cœur content. Car tout parle de ta grâce, Divin Rédempteur ! Qui vins T’unir à ma race Pour me sauver, moi 
D:\Project\Project-On\CANTIQUE D'ADORATION\Sur les ailes d'une colombe.ppt	OK	6	1039	99. SUR LES AILES D’UNE COLOMBE ( Eb ) * Noé a bien navigué, Sur les eaux bien des jours, Il chercha la terre ferme, De plusieurs manières, Des ennuis, il en avait bien eu Mais non pas du ciel, Dieu lui donna son signe S
D:\Project\Project-On\CANTIQUE D'ADORATION\Talani ekulusu.ppt	OK	8	1001	430.TALANI EKULUSU ( A ) * Talani Ekulusu. Na Yesu mobikisi, Kuna akufelaki bato Yonso awa na nse. Ebale na ngolu be. Ebimi mpo na biso Yesu akufelaki ngai. | Na ngomba na golgotha, Na Golgatha (x2) Nkolo Yesu okufelaki 
D:\Project\Project-On\CANTIQUE D'ADORATION\Tangaka mapamboli.ppt	OK	8	987	117b. TANGAKA MAPAMBOLI ( D ) * Soko mpasi mingi ekokanga yo, Mpe mikakatano mikotondana Tangaka mapamboli mapesi Ye, Okokamwa be Bolingo na Yesu. | Chœur Tanga yonso, tika moko te ! Tanga yonso Ye asalaki Tanga yonso ti
D:\Project\Project-On\CANTIQUE D'ADORATION\Tel que je suis.ppt	OK	4	585	100. TEL QUE JE SUIS ( Eb ) Tel que je suis, sans rien à moi, Sinon Ton sang versé pour moi, Et comme Tu m’invites à venir, Agneau de Dieu, je viens ! Je viens ! | Tel que je suis, je n’attends pas Que j’ôte de mon âme u
D:\Project\Project-On\CANTIQUE D'ADORATION\Telema na kembo na yo.ppt	OK	4	418	TELEMA NA KEMBO NA YO Teleman na kembo na Yo Ata pasi ebelemi Monisa bonzambe na Yo Ata elikya esili (x2) | Chœur Namona loboko na Yo Nzambe na ngai Mimekano ebongwana na esengo Namona kimia, bolingo na yo. | Mimekano mp
D:\Project\Project-On\CANTIQUE D'ADORATION\Terre de repos.ppt	OK	6	667	431.TERRE DE REPOS (F) * Terre de repos, je te désire! Quand viendra-t-il le temps, Où je déposerai mes armes Pour vivre en paix chez moi ? | Nous travaillerons, Jusqu’à ce que Jésus vienne Nous travaillerons, Nous irons
D:\Project\Project-On\CANTIQUE D'ADORATION\Tiens l'immuable main de Dieu.ppt	OK	8	1087	176. TIENS L’IMMUABLE MAIN DE DIEU ( G ) * Le temps est plein de transitions, Rien sur terre n’est peut rester, Espère en des choses éternelles Tiens l’immuable main de Dieu. | Tiens l’immuable main de Dieu ! Tiens l’imm
D:\Project\Project-On\CANTIQUE D'ADORATION\To God be the glory.ppt	OK	1	171	375b. TO GOD BE THE GLORY A Dieu soit la gloire (x3) Pour les choses qu’Il a fait To God be the glory To God be the glory To God be the glory For the things He has done
D:\Project\Project-On\CANTIQUE D'ADORATION\Toi ma portion éternelle.ppt	OK	3	718	527.TOI MA PORTION ETERNELLE (G) * Toi, ma portion éternelle, Plus qu’un ami ou la vie, Pendant mon pèlerinage, Laisse-moi marcher avec Toi. Près de Toi, près de Toi, Près de Toi, près de Toi, Pendant mon pèlerinage, Lai
D:\Project\Project-On\CANTIQUE D'ADORATION\TOKOKOMA NA LIKOLO.ppt	OK	6	546	1. Tokokoma na likolo Soko tokobila Yesu Tokosepelana kuna Na bato mosantu na Ye | refrain Tokokoma na likolo Esika mosantu na Njambe Tokoyembela Masiya Na loyembo malamu be | 2.Awa tokoyoka mpasi Mpo tobungi njela mingi
D:\Project\Project-On\CANTIQUE D'ADORATION\Ton nom Seigneur Jésus.ppt	OK	2	306	Ton nom Seigneur Jésus est admirable Ton nom surpasse tout autre nom Tu es le Roi des rois Le Seigneur des seigneurs Ton nom surpasse tout autre nom | Tu es le tout puissant Le prince de la paix L’étoile du matin Le bon 
D:\Project\Project-On\CANTIQUE D'ADORATION\Torrent d'amour.ppt	OK	6	711	432.TORRENT D’AMOUR ET DE GRACE ( G ) * Torrent d’amour et de grâce, Amour du Sauveur en croix! A ce grand fleuve qui passe, Je m’abandonne et je crois. | Je crois à Ton sacrifice, O Jésus, Agneau de Dieu, Et couvert par
D:\Project\Project-On\CANTIQUE D'ADORATION\Tosili kosenga etumba.ppt	OK	8	788	TOSILI KOSENGA ETUMBA NA SATANA MPE NA MASUMU TOLINGI KOTEYA LOBIKO NA MOKILI MOBINBA. | TOZALI NA KONDIMA NYONSO NDE TOMEMI ELIKYA NA BASUSU SATANA AKOSALA PAMBA YESU KLISTO AKOLONGA | 2. LOBIKO EKOTI NA BISO KODIMA NDE
D:\Project\Project-On\CANTIQUE D'ADORATION\tou.ppt	OK	7	846	Toujours joyeux, ah oui la joie Toujours joyeux, ah oui la joie C’est la force du combattant (X2) | Amenez Jésus s’il y a le monde Toujours joyeux (x2) Toujours joyeux, ah oui la joie C’est la force du combattant (X2) | 
D:\Project\Project-On\CANTIQUE D'ADORATION\Tous dans la chambre haute.ppt	OK	6	756	530.TOUS DANS LA CHAMBRE HAUTE ( G ) * Tous dans la chambre haute, Étaient d’un commun accord, Quand le Saint Esprit descendit Comme promis par le Seigneur. | Seigneur envoie Ta puissance Seigneur envoie Ta puissance Sei
D:\Project\Project-On\CANTIQUE D'ADORATION\TOUT JOYEUX BENISSONSs.docx.ppt	OK	8	1162	Tout joyeux bénissons Tout joyeux bénissons le Seigneur Chantons et célébrons Ses louanges, Adorons avec foi le Sauveur, Nous joignant aux célestes phalanges. | Chœur Gloire à Dieu! Gloire à Dieu! Que ce chant retentisse
D:\Project\Project-On\CANTIQUE D'ADORATION\Tu dois marcher encore.ppt	OK	4	726	230. TU DOIS MARCHER ENCORE ( Eb ) * Longtemps j’ai cherché La route pour la gloire, Allais-je un jour Trouver ce chemin-là ? Je m’assis un instant Pour reposer mes pieds, C’est alors qu’en moi une voix me dit: | Tu dois
D:\Project\Project-On\CANTIQUE D'ADORATION\Tu es l'Alpha et l'Oméga.ppt	OK	5	473	Tu es l’alpha et l’omega Tu es l’alpha et l’omega nous t’adorons Seigneur tu es digne des louanges | tu es l’Alpha et l’oméga nous t’adorons Seigneur tu es digne de regner | Refr nous te rendons toute la gloire nous t’ad
D:\Project\Project-On\CANTIQUE D'ADORATION\Tu es le père de la création.ppt	OK	2	451	231. TU ES LE PERE DE LA CREATION ( Ab ) Nous venons dans Ta présence Pour chanter ta bonté Te rendre Gloire et honneur Parce que Tu nous a sorti Combien nos vies sont changées Car Tu nous a aimé Nous venons pour Te rend
D:\Project\Project-On\CANTIQUE D'ADORATION\Tu es merveilleux.ppt	OK	3	436	533.TU ES MERVEILLEUX ( E ) * Tu es merveilleux Je désire voir Ta face Quand Ton regard Se pose sur moi Ta grâce abonde en moi. | * J’étais perdu dans le péché Mais Tu m’as retrouvé Et à la croix, Tu es mort à ma place P
D:\Project\Project-On\CANTIQUE D'ADORATION\Un beau matin.ppt	OK	6	653	133. UN BEAU MATIN ( G ) * Un beau matin, quand tout sera fini, Je m’envolerai; A la maison où habite mon Jésus, Je m’envolerai. | Je m’envolerai, oh gloire, Je m’envolerai; A la fin, alléluia tout à l’heure, Je m’envole
D:\Project\Project-On\CANTIQUE D'ADORATION\Un chrétien je croyais être.ppt	OK	7	737	102. UN CHRETIEN JE CROYAIS ETRE ( D ) * Un Chrétien je croyais être, Mais j’ignorais le bonheur, Que Jésus, mon divin Maître, Vient apporter dans mon cœur. | Oh ! La paix que Jésus donne, Je ne la connaissais pas, Tout 
D:\Project\Project-On\CANTIQUE D'ADORATION\Un nuage comme une main d'homme.ppt	OK	1	111	280.UN NUAGE COMME UNE MAIN ( Cm ) Je vois un nuage comme une main d’homme(x3) Et je sais qu’il va pleuvoir !
D:\Project\Project-On\CANTIQUE D'ADORATION\Un vêtement blanc.ppt	OK	2	464	433.UN VETEMENT BLANC ( F ) * Un vêtement blanc, une harpe d’or, Un beau palais, une couronne, La sainte joie, le vrai trésor; Le Sauveur me les a donnés. Car, Jésus est mon Sauveur, Il m’a tant aimé, payé ma dette sur l
D:\Project\Project-On\CANTIQUE D'ADORATION\Veille au matin veille le soir.ppt	OK	8	888	Veille au matin, veille le soir, Veille et prie…toujours | 103. VEILLE AU MATIN ( G ) Veille au matin, quand un ciel sans nuage Semble annoncer un jour calme et serein ; C’est dans ton cœur que peut gronder l’orage Qui f
D:\Project\Project-On\CANTIQUE D'ADORATION\Vers toi monte notre hommage.ppt	OK	10	1457	104. VERS TOI MONTE NOTRE HOMMAGE ( Bb ) * Vers Toi monte notre hommage, Fils de Dieu, puissant Sauveur, Qui demeures d’âge en âge Le refuge du pécheur. | Loué soit Ton amour, loués soient à jamais Ton nom, Jésus, Ta glo
D:\Project\Project-On\CANTIQUE D'ADORATION\Victoire en Jésus.ppt	OK	6	1398	180. VICTOIRE EN JESUS ( G ) * J’ai appris une vielle histoire, Comment vint de gloire un Sauveur, qui donna Sa vie là au Calvaire Pour mon salut, moi vil, Comment Il avait gémi, Comment Son précieux Sang expie. Alors je
D:\Project\Project-On\CANTIQUE D'ADORATION\Viens allons à la maison de mon père.ppt	OK	3	492	204. VIENS ALLONS A LA MAISON DE MON PERE ( Ab ) * Viens, allons à la Maison de mon Père, Maison de mon Père, Maison de mon Père. Viens, allons à la Maison de mon Père, Où ’y a paix, paix, paix | * Jésus sera dans la Mai
D:\Project\Project-On\CANTIQUE D'ADORATION\Viens dîner.ppt	OK	6	1164	181. VIENS DINER ( C ) * Jésus à une table où Les Saints de Dieu sont nourris, Il invite son peuple élu: « viens dîner»; Il nourrit avec la manne, Et pourvoit à nos besoins; C’est bon de souper avec lui Tout le temps ! |
D:\Project\Project-On\CANTIQUE D'ADORATION\Ville de perles et de lumière.ppt	OK	8	952	538.VILLE DE PERLES ET DE LUMIERE ( G ) * Ville de perles et de lumière Existant sur les hauteurs, Personne n’a encore sur terre pu contempler sa splendeur. | Là, l’amour de Dieu éclaire Ce sera l’Agneau lui-même Dans ce
D:\Project\Project-On\CANTIQUE D'ADORATION\Vivant par la foi.ppt	OK	5	815	182. VIVANT PAR LA FOI ( Eb ) * Aujourd’hui je ne me soucie du lendemain, Qu’il y ait l’ombre, pluie ou soleil. Je sais, le Seigneur règne sur toutes choses, Et toutes mes inquiétudes sont vaines. | En Jésus Christ, je v
D:\Project\Project-On\CANTIQUE D'ADORATION\VOICI BENISSEZ L'ETERNEL.ppt 2.ppt	OK	4	422	VOICI BENISSEZ L’ETERNEL VOUS TOUS SERVITEURS DE L’ETERNEL QUI VOUS TENEZ DANS LA MAISON DE L’ETERNEL PENDANT LES NUITS | ELEVEZ VOS MAINS VERS LES SANCTUAIRES ET BENISSEZ L’ETERNEL QUE L’ETERNEL TE BENISSE DE SION LUI Q
D:\Project\Project-On\CANTIQUE D'ADORATION\Voici la fin de mes souffrances.ppt	OK	6	839	539.VOICI LA FIN DE MES SOUFFRANCES ( C#m ) * Voici la fin de mes souffrances Parce qu’en Jésus, je suis sauvé, J’ai la victoire sur tout ce monde, Un jour j’irai près du Seigneur | J’irai là-bas parmi les Anges, Près d’
D:\Project\Project-On\CANTIQUE D'ADORATION\Voici l'année du jubilé.ppt	OK	1	176	12b. VOICI L’ANNEE DU JUBILE Voici l’année du Jubilé Où les boiteux sautent et les muets crient : « C’est le Seigneur (qui) libère tous les captifs » Voici l’année du Jubilé
D:\Project\Project-On\CANTIQUE D'ADORATION\Voici le jour.ppt	OK	1	221	257. VOICI LE JOUR ( Bb ) Voici le jour, voici le jour Fait par le Seigneur, (x2) Il est pour nous (x2) Un sujet de joie (x2) Réjouissons nous et louons le Seigneur (x2) Voici le jour, voici le jour fait par le Seigneur
D:\Project\Project-On\CANTIQUE D'ADORATION\Voyageant dans le pays.ppt	OK	8	1450	540.VOYAGEANT DANS LE PAYS ( Ab ) * Voyageant dans le pays, Je chante en marchant Guidant les âmes au calvaire Au flot cramoisi Mon âme percée par les flèches Dedans et dehors Mon Sauveur me conduit Par lui je vaincrai. 
D:\Project\Project-On\CANTIQUE D'ADORATION\Wewe mungojwa.ppt	OK	5	430	WEWE MUNGOJWA Wewe mungojwa Manganga mukubwa ni apa leo Usiliye liye usiogope kwa sababu Akuna magojwa unatamushinda | Kumbuka lazaro Bwana Yesu alimufufua toka wafu | Wewe mungojwa Manganga mukubwa ni apa leo Usiliye li
D:\Project\Project-On\CANTIQUE D'ADORATION\Yalanda mvuluzi.ppt	OK	6	418	YALANDA MVULUZI Yitondanga kwa se I mfumu Nzambi I yandi ukundundanga va nza | Yalanda mvuluzi wamfuila vana nti (x2) Nateyi kutuswa mu mvundulu | Babingi benina balembwaza ya se I mfumu yesu ndo wavanga nza (x2) | Yalan
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu akitaki awa nse.ppt	OK	14	1444	42b. YESU AKITAKI AWA NSE. ( Eb ) * Yesu akitaki awa nse. Mpe nalokumu amonani te. Nde pela moko na mwana moke, Mpo na kobikisa bato mabe. | Yesu aye kopesa bomoi, Yesu ayei, awa na nse, Yesu ayei kopesa bomoi, Yesu Mobi
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu alingi kopesa.ppt	OK	8	665	542.YESU ALINGI KOPESA Yesu alingi kopesa Biso mapamboli bhe, Soko tondimi Ye solo, Nde akolambela te. | Mapamboli mingi, Yango elakaki Ye, Soko tondimi Ye solo, Nde akolambela te. | Ye akokembisa biso, Mpona na kosalela
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu na makila na Yo.ppt	OK	6	753	142b. YESU MAKILA NA YO ( Bb ) Yesu na makila na yo Petola motema na ngai Lobela ngai mpe lisusu Olingi kosukola ngai Natamboli mpamba mosika Kasi obiangi ngai lisusu Tala nayei kogumbama Na mawa na ekulusu. | Motema ne 
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu ndeko na biso solo.ppt	OK	8	784	543.YESU NDEKO NA BISO SOLO Yesu Ndeko na biso solo, Ndeko Ye (Ndeko Ye) Wapi tomoni pelamoko ? moko te. | Yesu ayebi biso nyonso, Yesu mpenja mosungi mpe, Soko tolingi Ndeko solo, Ndeko Ye (Ndeko Ye). | Ye na bolingo al
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu ndeko na bolingo.ppt	OK	8	609	167. YESU NDEKO NA BOLINGO ( F ) * Yesu ndeko na Bolingo Yo olingi ngai mingi Yo okufelaki ngai mpe, Otalisi ngai nzela | Ngai na lingi Nkolo Yesu, Allelua na Yesu (x2) | * Yesu Yo malamu mingi, Opesaki ngai bomoi, Ekoza
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu nzambe na nguya.ppt	OK	8	1111	434.YESU NZAMBE NA NGUYA. (G) * Yesu Nzambe na nguya Ye Nkolo na kimia Ye Tata na libela Mokonji kitoko Ye asalaki manso Na mayele na Ye Litondi na bonjambe Ezali kati na Ye | Nyonso na Ye (x2) Litondi na bonjambe Yonso 
D:\Project\Project-On\CANTIQUE D'ADORATION\Yesu ye moninga.ppt	OK	7	621	435. YESU YE MONINGA ( Eb ) * Yesu Ye moninga Na bato na mabe ! Asopi makila na Ye Mpo na ngai mpe yo. | * Njambe atali mpe Na motema na ngai, Amoni makila yango, Bongo ayambi ngai. | * Etangi ngai Nkombo Kitoko na Yesu 
